0.0819375	0.0824032	0.0828713	0.0833418	0.0838148	0.0842902	0.0847681	0.0852485	0.0857314	0.0862168	0.0867047	0.0871952	0.0876882	0.0881838	0.0886819	0.0891826	0.089686	0.0901919	0.0907004	0.0912116	0.0917254	0.0922419	0.092761	0.0932829	0.0938074	0.0943346	0.0948646	0.0953972	0.0959327	0.0964708	0.0970118	0.0975555	0.098102	0.0986514	0.0992035	0.0997585	0.100316	0.100877	0.101441	0.102007	0.102576	0.103149	0.103724	0.104302	0.104883	0.105467	0.106054	0.106644	0.107237	0.107833	0.108433	0.109035	0.10964	0.110248	0.11086	0.111474	0.112092	0.112713	0.113337	0.113964	0.114594	0.115227	0.115864	0.116504	0.117147	0.117794	0.118443	0.119096	0.119753	0.120412	0.121075	0.121741	0.122411	0.123084	0.12376	0.12444	0.125123	0.12581	0.1265	0.127193	0.127891	0.128591	0.129295	0.130003	0.130714	0.131429	0.132147	0.132869	0.133594	0.134323	0.135056	0.135793	0.136533	0.137277	0.138024	0.138775	0.13953	0.140289	0.141052	0.141818	0.142588	0.143362	0.14414	0.144922	0.145707	0.146497	0.14729	0.148087	0.148889	0.149694	0.150503	0.151316	0.152134	0.152955	0.15378	0.15461	0.155443	0.156281	0.157123	0.157969	0.158819	0.159673	0.160532	0.161395	0.162262	0.163133	0.164008	0.164888	0.165772	0.166661	0.167554	0.168451	0.169353	0.170259	0.171169	0.172084	0.173004	0.173927	0.174856	0.175789	0.176726	0.177669	0.178615	0.179567	0.180523	0.181483	0.182449	0.183419	0.184393	0.185373	0.186357	0.187346	0.18834	0.189338	0.190342	0.19135	0.192363	0.193382	0.194405	0.195433	0.196466	0.197504	0.198547	0.199595	0.200648	0.201706	0.202769	0.203838	0.204911	0.20599	0.207074	0.208163	0.209258	0.210357	0.211462	0.212573	0.213688	0.214809	0.215935	0.217067	0.218204	0.219347	0.220495	0.221649	0.222808	0.223972	0.225143	0.226318	0.2275	0.228687	0.229879	0.231078	0.232282	0.233492	0.234707	0.235929	0.237156	0.238389	0.239628	0.240872	0.242123	0.24338	0.244642	0.245911	0.247185	0.248466	0.249753	0.251045	0.252344	0.253649	0.25496	0.256278	0.257601	0.258931	0.260267	0.261609	0.262958	0.264313	0.265675	0.267042	0.268417	0.269797	0.271185	0.272578	0.273978	0.275385	0.276799	0.278219	0.279645	0.281079	0.282519	0.283965	0.285419	0.286879	0.288346	0.28982	0.291301	0.292789	0.294283	0.295785	0.297294	0.298809	0.300332	0.301862	0.303398	0.304942	0.306494	0.308052	0.309617	0.31119	0.31277	0.314357	0.315952	0.317554	0.319164	0.320781	0.322405	0.324037	0.325676	0.327323	0.328977	0.330639	0.332309	0.333986	0.335671	0.337364	0.339065	0.340773	0.342489	0.344213	0.345945	0.347685	0.349433	0.351189	0.352952	0.354724	0.356504	0.358292	0.360088	0.361893	0.363705	0.365526	0.367355	0.369192	0.371038	0.372892	0.374754	0.376625	0.378504	0.380392	0.382289	0.384193	0.386107	0.388029	0.38996	0.391899	0.393848	0.395804	0.39777	0.399745	0.401728	0.403721	0.405722	0.407732	0.409751	0.41178	0.413817	0.415863	0.417919	0.419983	0.422057	0.424141	0.426233	0.428335	0.430446	0.432566	0.434696	0.436835	0.438984	0.441142	0.44331	0.445487	0.447674	0.449871	0.452077	0.454293	0.456519	0.458755	0.461	0.463255	0.46552	0.467795	0.470081	0.472376	0.474681	0.476996	0.479321	0.481656	0.484002	0.486358	0.488724	0.4911	0.493487	0.495883	0.498291	0.500709	0.503137	0.505575	0.508025	0.510484	0.512955	0.515436	0.517927	0.52043	0.522943	0.525467	0.528002	0.530547	0.533103	0.535671	0.538249	0.540838	0.543439	0.54605	0.548672	0.551306	0.553951	0.556606	0.559274	0.561952	0.564642	0.567343	0.570055	0.572779	0.575514	0.578261	0.581019	0.583789	0.58657	0.589363	0.592167	0.594984	0.597812	0.600651	0.603503	0.606366	0.609241	0.612128	0.615027	0.617938	0.62086	0.623795	0.626742	0.629701	0.632672	0.635655	0.63865	0.641658	0.644678	0.64771	0.650754	0.653811	0.65688	0.659961	0.663055	0.666161	0.66928	0.672411	0.675555	0.678712	0.68188	0.685062	0.688256	0.691463	0.694683	0.697916	0.701161	0.704419	0.70769	0.710973	0.71427	0.71758	0.720902	0.724238	0.727586	0.730948	0.734322	0.73771	0.74111	0.744524	0.747951	0.751391	0.754845	0.758311	0.761791	0.765284	0.768791	0.772311	0.775844	0.77939	0.78295	0.786523	0.79011	0.79371	0.797323	0.800951	0.804591	0.808245	0.811913	0.815594	0.819289	0.822997	0.826719	0.830455	0.834204	0.837967	0.841744	0.845534	0.849338	0.853156	0.856988	0.860833	0.864692	0.868565	0.872452	0.876352	0.880266	0.884194	0.888136	0.892092	0.896062	0.900045	0.904043	0.908054	0.912079	0.916118	0.920171	0.924238	0.928318	0.932413	0.936522	0.940644	0.94478	0.948931	0.953095	0.957273	0.961465	0.965671	0.969891	0.974125	0.978372	0.982634	0.98691	0.991199	0.995502	0.99982	1.00415	1.0085	1.01285	1.01723	1.02161	1.02601	1.03043	1.03486	1.0393	1.04375	1.04822	1.05271	1.0572	1.06172	1.06624	1.07078	1.07533	1.0799	1.08447	1.08907	1.09367	1.09829	1.10293	1.10757	1.11224	1.11691	1.1216	1.1263	1.13101	1.13574	1.14048	1.14524	1.15	1.15478	1.15958	1.16439	1.16921	1.17404	1.17889	1.18375	1.18862	1.19351	1.19841	1.20332	1.20824	1.21318	1.21813	1.22309	1.22807	1.23306	1.23806	1.24307	1.2481	1.25314	1.25819	1.26325	1.26833	1.27341	1.27851	1.28363	1.28875	1.29389	1.29903	1.30419	1.30937	1.31455	1.31975	1.32495	1.33017	1.3354	1.34064	1.3459	1.35116	1.35644	1.36172	1.36702	1.37233	1.37765	1.38298	1.38833	1.39368	1.39904	1.40442	1.4098	1.4152	1.4206	1.42602	1.43145	1.43688	1.44233	1.44779	1.45325	1.45873	1.46422	1.46971	1.47522	1.48073	1.48626	1.49179	1.49733	1.50289	1.50845	1.51402	1.5196	1.52519	1.53078	1.53639	1.542	1.54762	1.55325	1.55889	1.56454	1.57019	1.57586	1.58153	1.5872	1.59289	1.59858	1.60428	1.60999	1.61571	1.62143	1.62716	1.63289	1.63863	1.64438	1.65014	1.6559	1.66167	1.66744	1.67322	1.67901	1.6848	1.6906	1.6964	1.70221	1.70803	1.71385	1.71967	1.7255	1.73134	1.73718	1.74302	1.74887	1.75472	1.76058	1.76644	1.77231	1.77817	1.78405	1.78992	1.7958	1.80169	1.80758	1.81347	1.81936	1.82525	1.83115	1.83705	1.84296	1.84886	1.85477	1.86068	1.86659	1.87251	1.87843	1.88434	1.89026	1.89618	1.9021	1.90803	1.91395	1.91987	1.9258	1.93172	1.93765	1.94357	1.9495	1.95543	1.96135	1.96728	1.9732	1.97913	1.98505	1.99097	1.9969	2.00282	2.00874	2.01465	2.02057	2.02649	2.0324	2.03831	2.04422	2.05012	2.05603	2.06193	2.06783	2.07373	2.07962	2.08551	2.0914	2.09728	2.10316	2.10904	2.11491	2.12078	2.12665	2.13251	2.13836	2.14421	2.15006	2.15591	2.16174	2.16758	2.1734	2.17923	2.18504	2.19086	2.19666	2.20246	2.20826	2.21404	2.21983	2.2256	2.23137	2.23713	2.24289	2.24864	2.25438	2.26012	2.26584	2.27156	2.27728	2.28298	2.28868	2.29437	2.30005	2.30572	2.31139	2.31704	2.32269	2.32833	2.33396	2.33958	2.34519	2.35079	2.35639	2.36197	2.36755	2.37311	2.37866	2.38421	2.38974	2.39527	2.40078	2.40629	2.41178	2.41726	2.42273	2.4282	2.43365	2.43908	2.44451	2.44993	2.45533	2.46072	2.46611	2.47148	2.47683	2.48218	2.48751	2.49283	2.49814	2.50344	2.50872	2.51399	2.51925	2.52449	2.52972	2.53494	2.54015	2.54534	2.55052	2.55568	2.56083	2.56597	2.5711	2.57621	2.5813	2.58638	2.59145	2.5965	2.60154	2.60656	2.61157	2.61657	2.62155	2.62651	2.63146	2.6364	2.64132	2.64622	2.65111	2.65598	2.66084	2.66568	2.67051	2.67532	2.68011	2.68489	2.68966	2.6944	2.69913	2.70385	2.70854	2.71323	2.71789	2.72254	2.72717	2.73179	2.73638	2.74097	2.74553	2.75008	2.75461	2.75912	2.76362	2.7681	2.77256	2.777	2.78143	2.78584	2.79023	2.7946	2.79896	2.8033	2.80762	2.81192	2.8162	2.82047	2.82472	2.82895	2.83316	2.83736	2.84153	2.84569	2.84983	2.85395	2.85805	2.86214	2.8662	2.87025	2.87428	2.87829	2.88228	2.88625	2.8902	2.89414	2.89805	2.90195	2.90583	2.90968	2.91352	2.91734	2.92115	2.92493	2.92869	2.93243	2.93616	2.93986	2.94355	2.94722	2.95086	2.95449	2.9581	2.96169	2.96526	2.96881	2.97234	2.97585	2.97934	2.98281	2.98627	2.9897	2.99311	2.99651	2.99988	3.00323	3.00657	3.00988	3.01318	3.01645	3.01971	3.02295	3.02616	3.02936	3.03254	3.03569	3.03883	3.04195	3.04504	3.04812	3.05118	3.05422	3.05724	3.06023	3.06321	3.06617	3.06911	3.07203	3.07493	3.07781	3.08067	3.08351	3.08633	3.08913	3.09191	3.09467	3.09741	3.10013	3.10283	3.10551	3.10817	3.11081	3.11344	3.11604	3.11862	3.12118	3.12373	3.12625	3.12875	3.13124	3.1337	3.13615	3.13857	3.14098	3.14336	3.14573	3.14808	3.1504	3.15271	3.155	3.15727	3.15952	3.16175	3.16396	3.16615	3.16832	3.17047	3.1726	3.17472	3.17681	3.17888	3.18094	3.18298	3.18499	3.18699	3.18897	3.19093	3.19287	3.19479	3.1967	3.19858	3.20044	3.20229	3.20412	3.20592	3.20771	3.20948	3.21123	3.21297	3.21468	3.21637	3.21805	3.21971	3.22135	3.22297	3.22457	3.22615	3.22772	3.22927	3.23079	3.2323	3.2338	3.23527	3.23673	3.23816	3.23958	3.24098	3.24236	3.24373	3.24507	3.2464	3.24771	3.24901	3.25028	3.25154	3.25278	3.254	3.2552	3.25639	3.25756	3.25871	3.25984	3.26096	3.26206	3.26314	3.2642	3.26525	3.26628	3.26729	3.26828	3.26926	3.27022	3.27116	3.27209	3.273	3.27389	3.27477	3.27562	3.27647	3.27729	3.2781	3.27889	3.27967	3.28043	3.28117	3.28189	3.2826	3.2833	3.28397	3.28463	3.28528	3.2859	3.28651	3.28711	3.28769	3.28825	3.2888	3.28933	3.28985	3.29035	3.29083	3.2913	3.29175	3.29219	3.29261	3.29302	3.29341	3.29378	3.29414	3.29449	3.29481	3.29513	3.29543	3.29571	3.29598	3.29623	3.29647	3.29669	3.2969	3.2971	3.29727	3.29744	3.29759	3.29772	3.29784	3.29795	3.29804	3.29812	3.29818	3.29823	3.29826	3.29828	3.29829	3.29828	3.29825	3.29822	3.29816	3.2981	3.29802	3.29793	3.29782	3.2977	3.29757	3.29742	3.29726	3.29708	3.29689	3.29669	3.29648	3.29625	3.29601	3.29575	3.29548	3.2952	3.29491	3.2946	3.29428	3.29394	3.2936	3.29324	3.29287	3.29248	3.29208	3.29167	3.29125	3.29081	3.29037	3.28991	3.28943	3.28895	3.28845	3.28794	3.28742	3.28688	3.28634	3.28578	3.28521	3.28462	3.28403	3.28342	3.28281	3.28218	3.28153	3.28088	3.28022	3.27954	3.27885	3.27815	3.27744	3.27672	3.27598	3.27524	3.27448	3.27371	3.27293	3.27215	3.27134	3.27053	3.26971	3.26887	3.26803	3.26717	3.26631	3.26543	3.26454	3.26364	3.26274	3.26182	3.26089	3.25994	3.25899	3.25803	3.25706	3.25608	3.25509	3.25408	3.25307	3.25205	3.25101	3.24997	3.24892	3.24786	3.24678	3.2457	3.24461	3.24351	3.2424	3.24128	3.24014	3.239	3.23785	3.23669	3.23553	3.23435	3.23316	3.23196	3.23076	3.22954	3.22832	3.22708	3.22584	3.22459	3.22333	3.22206	3.22078	3.21949	3.2182	3.21689	3.21558	3.21426	3.21293	3.21159	3.21024	3.20888	3.20752	3.20614	3.20476	3.20337	3.20197	3.20056	3.19915	3.19772	3.19629	3.19485	3.19341	3.19195	3.19049	3.18901	3.18753	3.18605	3.18455	3.18305	3.18154	3.18002	3.17849	3.17696	3.17542	3.17387	3.17231	3.17075	3.16918	3.1676	3.16601	3.16442	3.16282	3.16121	3.15959	3.15797	3.15634	3.1547	3.15306	3.15141	3.14975	3.14809	3.14642	3.14474	3.14305	3.14136	3.13966	3.13795	3.13624	3.13452	3.1328	3.13107	3.12933	3.12758	3.12583	3.12407	3.12231	3.12054	3.11876	3.11698	3.11519	3.11339	3.11159	3.10978	3.10797	3.10615	3.10432	3.10249	3.10065	3.0988	3.09695	3.0951	3.09324	3.09137	3.08949	3.08762	3.08573	3.08384	3.08194	3.08004	3.07813	3.07622	3.0743	3.07238	3.07045	3.06851	3.06657	3.06463	3.06268	3.06072	3.05876	3.05679	3.05482	3.05284	3.05086	3.04888	3.04688	3.04489	3.04288	3.04088	3.03886	3.03685	3.03483	3.0328	3.03077	3.02873	3.02669	3.02464	3.02259	3.02054	3.01848	3.01641	3.01435	3.01227	3.01019	3.00811	3.00603	3.00393	3.00184	2.99974	2.99763	2.99552	2.99341	2.99129	2.98917	2.98705	2.98492	2.98278	2.98065	2.9785	2.97636	2.97421	2.97205	2.96989	2.96773	2.96557	2.9634	2.96122	2.95905	2.95686	2.95468	2.95249	2.9503	2.9481	2.9459	2.9437	2.94149	2.93928	2.93706	2.93485	2.93262	2.9304	2.92817	2.92594	2.9237	2.92146	2.91922	2.91698	2.91473	2.91248	2.91022	2.90796	2.9057	2.90344	2.90117	2.8989	2.89662	2.89434	2.89206	2.88978	2.88749	2.8852	2.88291	2.88062	2.87832	2.87602	2.87371	2.8714	2.86909	2.86678	2.86447	2.86215	2.85983	2.8575	2.85518	2.85285	2.85052	2.84818	2.84584	2.84351	2.84116	2.83882	2.83647	2.83412	2.83177	2.82942	2.82706	2.8247	2.82234	2.81997	2.81761	2.81524	2.81287	2.81049	2.80812	2.80574	2.80336	2.80098	2.79859	2.79621	2.79382	2.79143	2.78903	2.78664	2.78424	2.78184	2.77944	2.77704	2.77463	2.77223	2.76982	2.76741	2.76499	2.76258	2.76016	2.75775	2.75532	2.7529	2.75048	2.74805	2.74563	2.7432	2.74077	2.73834	2.7359	2.73347	2.73103	2.72859	2.72615	2.72371	2.72126	2.71882	2.71637	2.71392	2.71148	2.70902	2.70657	2.70412	2.70166	2.69921	2.69675	2.69429	2.69183	2.68937	2.6869	2.68444	2.68197	2.67951	2.67704	2.67457	2.6721	2.66962	2.66715	2.66468	2.6622	2.65972	2.65725	2.65477	2.65229	2.64981	2.64733	2.64484	2.64236	2.63987	2.63739	2.6349	2.63241	2.62993	2.62744	2.62494	2.62245	2.61996	2.61747	2.61497	2.61248	2.60998	2.60749	2.60499	2.60249	2.59999	2.59749	2.59499	2.59249	2.58999	2.58749	2.58499	2.58248	2.57998	2.57748	2.57497	2.57246	2.56996	2.56745	2.56494	2.56244	2.55993	2.55742	2.55491	2.5524	2.54989	2.54738	2.54487	2.54235	2.53984	2.53733	2.53482	2.5323	2.52979	2.52727	2.52476	2.52225	2.51973	2.51722	2.5147	2.51218	2.50967	2.50715	2.50464	2.50212	2.4996	2.49708	2.49457	2.49205	2.48953	2.48701	2.4845	2.48198	2.47946	2.47694	2.47442	2.47191	2.46939	2.46687	2.46435	2.46183	2.45931	2.4568	2.45428	2.45176	2.44924	2.44672	2.4442	2.44169	2.43917	2.43665	2.43413	2.43161	2.4291	2.42658	2.42406	2.42154	2.41903	2.41651	2.41399	2.41148	2.40896	2.40644	2.40393	2.40141	2.3989	2.39638	2.39387	2.39135	2.38884	2.38633	2.38381	2.3813	2.37879	2.37627	2.37376	2.37125	2.36874	2.36623	2.36372	2.36121	2.3587	2.35619	2.35368	2.35117	2.34866	2.34615	2.34365	2.34114	2.33863	2.33613	2.33362	2.33112	2.32861	2.32611	2.32361	2.32111	2.3186	2.3161	2.3136	2.3111	2.3086	2.3061	2.3036	2.30111	2.29861	2.29611	2.29362	2.29112	2.28863	2.28613	2.28364	2.28115	2.27866	2.27617	2.27368	2.27119	2.2687	2.26621	2.26372	2.26124	2.25875	2.25627	2.25378	2.2513	2.24882	2.24633	2.24385	2.24137	2.23889	2.23641	2.23394	2.23146	2.22898	2.22651	2.22403	2.22156	2.21909	2.21662	2.21415	2.21168	2.20921	2.20674	2.20427	2.20181	2.19934	2.19688	2.19441	2.19195	2.18949	2.18703	2.18457	2.18211	2.17966	2.1772	2.17474	2.17229	2.16984	2.16739	2.16493	2.16248	2.16004	2.15759	2.15514	2.15269	2.15025	2.14781	2.14536	2.14292	2.14048	2.13804	2.1356	2.13317	2.13073	2.1283	2.12586	2.12343	2.121	2.11857	2.11614	2.11371	2.11129	2.10886	2.10644	2.10401	2.10159	2.09917	2.09675	2.09433	2.09192	2.0895	2.08708	2.08467	2.08226	2.07985	2.07744	2.07503	2.07262	2.07022	2.06781	2.06541	2.06301	2.06061	2.05821	2.05581	2.05341	2.05102	2.04862	2.04623	2.04384	2.04145	2.03906	2.03667	2.03429	2.0319	2.02952	2.02714	2.02476	2.02238	2.02	2.01762	2.01525	2.01287	2.0105	2.00813	2.00576	2.00339	2.00102	1.99866	1.9963	1.99393	1.99157	1.98921	1.98685	1.9845	1.98214	1.97979	1.97744	1.97508	1.97273	1.97039	1.96804	1.96569	1.96335	1.96101	1.95867	1.95633	1.95399	1.95165	1.94932	1.94699	1.94466	1.94233	1.94	1.93767	1.93534	1.93302	1.9307	1.92838	1.92606	1.92374	1.92142	1.91911	1.91679	1.91448	1.91217	1.90986	1.90756	1.90525	1.90295	1.90064	1.89834	1.89604	1.89375	1.89145	1.88916	1.88686	1.88457	1.88228	1.88	1.87771	1.87542	1.87314	1.87086	1.86858	1.8663	1.86403	1.86175	1.85948	1.85721	1.85493	1.85267	1.8504	1.84813	1.84587	1.84361	1.84135	1.83909	1.83683	1.83458	1.83233	1.83007	1.82782	1.82557	1.82333	1.82108	1.81884	1.8166	1.81436	1.81212	1.80988	1.80765	1.80541	1.80318	1.80095	1.79872	1.7965	1.79427	1.79205	1.78983	1.78761	1.78539	1.78318	1.78096	1.77875	1.77654	1.77433	1.77212	1.76992	1.76771	1.76551	1.76331	1.76111	1.75891	1.75672	1.75452	1.75233	1.75014	1.74795	1.74577	1.74358	1.7414	1.73922	1.73704	1.73486	1.73269	1.73051	1.72834	1.72617	1.724	1.72183	1.71967	1.71751	1.71534	1.71318	1.71103	1.70887	1.70672	1.70456	1.70241	1.70026	1.69812	1.69597	1.69383	1.69169	1.68955	1.68741	1.68527	1.68314	1.681	1.67887	1.67674	1.67462	1.67249	1.67037	1.66825	1.66613	1.66401	1.66189	1.65978	1.65766	1.65555	1.65344	1.65134	1.64923	1.64713	1.64503	1.64293	1.64083	1.63873	1.63664	1.63455	1.63245	1.63037	1.62828	1.62619	1.62411	1.62203	1.61995	1.61787	1.6158	1.61372	1.61165	1.60958	1.60751	1.60545	1.60338	1.60132	1.59926	1.5972	1.59514	1.59309	1.59103	1.58898	1.58693	1.58488	1.58284	1.58079	1.57875	1.57671	1.57467	1.57264	1.5706	1.56857	1.56654	1.56451	1.56248	1.56046	1.55843	1.55641	1.55439	1.55237	1.55036	1.54834	1.54633	1.54432	1.54231	1.5403	1.5383	1.5363	1.5343	1.5323	1.5303	1.52831	1.52631	1.52432	1.52233	1.52034	1.51836	1.51637	1.51439	1.51241	1.51044	1.50846	1.50648	1.50451	1.50254	1.50057	1.49861	1.49664	1.49468	1.49272	1.49076	1.4888	1.48685	1.48489	1.48294	1.48099	1.47904	1.4771	1.47515	1.47321	1.47127	1.46933	1.4674	1.46546	1.46353	1.4616	1.45967	1.45774	1.45582	1.4539	1.45197	1.45005	1.44814	1.44622	1.44431	1.4424	1.44049	1.43858	1.43667	1.43477	1.43287	1.43097	1.42907	1.42717	1.42528	1.42339	1.42149	1.41961	1.41772	1.41583	1.41395	1.41207	1.41019	1.40831	1.40644	1.40456	1.40269	1.40082	1.39896	1.39709	1.39523	1.39336	1.3915	1.38965	1.38779	1.38593	1.38408	1.38223	1.38038	1.37854	1.37669	1.37485	1.37301	1.37117	1.36933	1.36749	1.36566	1.36383	1.362	1.36017	1.35835	1.35652	1.3547	1.35288	1.35106	1.34924	1.34743	1.34562	1.34381	1.342	1.34019	1.33838	1.33658	1.33478	1.33298	1.33118	1.32939	1.32759	1.3258	1.32401	1.32222	1.32044	1.31865	1.31687	1.31509	1.31331	1.31154	1.30976	1.30799	1.30622	1.30445	1.30268	1.30092	1.29915	1.29739	1.29563	1.29387	1.29212	1.29036	1.28861	1.28686	1.28511	1.28337	1.28162	1.27988	1.27814	1.2764	1.27466	1.27293	1.27119	1.26946	1.26773	1.266	1.26428	1.26255	1.26083	1.25911	1.25739	1.25568	1.25396	1.25225	1.25054	1.24883	1.24712	1.24542	1.24372	1.24201	1.24031	1.23862	1.23692	1.23523	1.23353	1.23184	1.23016	1.22847	1.22678	1.2251	1.22342	1.22174	1.22006	1.21839	1.21672	1.21504	1.21337	
